Price,Close,High,Low,Open,Volume
2012-01-09,12.674753189086914,12.855679536355339,12.663332335801943,12.788058069291068,394024400
2012-01-10,12.720133781433105,12.80308363010157,12.66783910226385,12.80037829012613,258196400
2012-01-11,12.699398040771484,12.708414504356261,12.602022641656335,12.703304773724817,215084800
2012-01-12,12.664533615112305,12.709915272399833,12.585190350463,12.691282052499893,212587200
2012-01-13,12.617046356201172,12.63628147406032,12.582484457597948,12.613741524119064,226021600
2012-01-17,12.76401424407959,12.802784634459831,12.711719560205502,12.748986805456738,242897200
2012-01-18,12.896553039550781,12.907371992486617,12.812100843471576,12.83193625929845,276791200
2012-01-19,12.855676651000977,12.964472071426858,12.81840941433726,12.927806734702797,261738400
2012-01-20,12.631775856018066,12.848166168365012,12.615246073930459,12.847866020843492,413974400
2012-01-23,12.845462799072266,12.87671987589481,12.691885965700939,12.703005870611413,306062400
2012-01-24,12.63508129119873,12.776035852839332,12.60923489999302,12.776035852839332,547638000
2012-01-25,13.424004554748535,13.658126037418306,13.335945767770859,13.657825889902407,958314000
2012-01-26,13.362994194030762,13.488018465917731,13.318213632449751,13.475096072997117,323985200
2012-01-27,13.442636489868164,13.478701535644976,13.337146692427659,13.354276766574971,299709200
2012-01-30,13.614850997924805,13.641599442988515,13.385838403257234,13.395455163449206,379341200
2012-01-31,13.719133377075195,13.772028346726934,13.616648269891666,13.692384942262686,391683600
2012-02-01,13.710419654846191,13.794571702359859,13.691186139323175,13.777140676858734,270046000
2012-02-02,13.678265571594238,13.739876076350455,13.644003806984983,13.701707578158379,186796400
2012-02-03,13.815308570861816,13.824926130742783,13.69148569752784,13.74378037684723,286599600
2012-02-06,13.944239616394043,13.97459463685763,13.770828215649237,13.776237290255956,249412800
2012-02-07,14.090304374694824,14.117954858803111,13.962573166397524,13.982710333264802,316223600
2012-02-08,14.3262300491333,14.32953488150659,14.116451039165307,14.14049493860769,407890000
2012-02-09,14.821826934814453,14.929421003679844,14.442843303250033,14.44885427958892,884214800
2012-02-10,14.82933521270752,14.95556246277868,14.682970797479983,14.755402636473425,631302000
2012-02-13,15.10523796081543,15.14220426030162,14.939638376911624,15.012970680803118,517216000
2012-02-14,15.311408996582031,15.314413682154278,15.087205201625151,15.167148777638447,460398400
2012-02-15,14.957069396972656,15.81721832201745,14.933625790005625,15.45566737508019,1506120000
2012-02-16,15.09351634979248,15.174061826090748,14.625271735089662,14.771636197210793,944552000
2012-02-17,15.090815544128418,15.260622052976819,15.036116449519605,15.120568679982274,535805200
2012-02-21,15.473401069641113,15.473401069641113,15.150919036744478,15.233868898427767,605595200
2012-02-22,15.419002532958984,15.492634982684919,15.299686665596004,15.420204728159959,483302400
2012-02-23,15.519674301147461,15.562953302528875,15.312601517946936,15.480303635634751,568027600
2012-02-24,15.700603485107422,15.715329969000777,15.587300245378177,15.618255555281964,415072000
2012-02-27,15.801290512084961,15.883638464966335,15.516376707036333,15.667548319826107,547582000
2012-02-28,16.091320037841797,16.091320037841797,15.804001721413094,15.86741633292986,600387200
2012-02-29,16.302587509155273,16.457969159818994,16.100023330338516,16.27614083217958,952011200
2012-03-01,16.36360740661621,16.47601186955295,16.19229858153535,16.474808069133097,683270000
2012-03-02,16.38494300842285,16.43362950141005,16.304997838386708,16.356692226664777,431712400
2012-03-05,16.0236873626709,16.454061834144078,15.808497719334751,16.392151214069624,809124400
2012-03-06,15.936531066894531,16.03961646764788,15.514570299899596,15.738173729472964,810238800
2012-03-07,15.94945240020752,16.16253618787686,15.727351350027527,16.13308322115019,798520800
2012-03-08,16.28907012939453,16.319123400070136,15.992434524817508,16.069673549141985,516457200
2012-03-09,16.384639739990234,16.4618787525923,16.322727507890583,16.355787063656443,418919200
2012-03-12,16.58991813659668,16.58991813659668,16.439645312927716,16.499153184173625,407282400
2012-03-13,17.073776245117188,17.07618063407388,16.70260632399178,16.756404928164258,690855200
2012-03-14,17.719348907470703,17.873826960885214,17.293179584163752,17.37282460607142,1418844000
2012-03-15,17.598529815673828,18.032812729790734,17.387850357403984,18.020790779734426,1159718000
2012-03-16,17.598825454711914,17.707921814657908,17.371315324646517,17.57327921865335,825487600
2012-03-19,18.065570831298828,18.085706392381713,17.70341803873665,17.983523034452677,901236000
2012-03-20,18.211633682250977,18.239882853024042,17.776448786225803,18.017783378219935,816662000
2012-03-21,18.107648849487305,18.322536810456,18.074891039227374,18.11486202011341,644042000
2012-03-22,18.012678146362305,18.16775810038486,17.898171072185146,17.965792538594137,623870800
2012-03-23,17.913795471191406,18.086606558802686,17.864205337232328,18.047235883120326,430488800
2012-03-26,18.242286682128906,18.24739721377536,17.890053239809042,18.026196583020116,595742000
2012-03-27,18.467695236206055,18.52179239963266,18.21463883687654,18.218245421442752,607129600
2012-03-28,18.56206512451172,18.67717247304863,18.34236842862262,18.58490522169753,655460400
2012-03-29,18.328845977783203,18.530209623609,18.24980446697302,18.416604605969972,608238400
2012-03-30,18.018980026245117,18.349875623195622,17.97059210072589,18.296078625165045,731038000
2012-04-02,18.592422485351562,18.59662936534206,18.043932650222473,18.08751181795313,598351600
2012-04-03,18.913700103759766,19.00055828911583,18.709031626489264,18.852990060279996,834559600
2012-04-04,18.76313018798828,18.809714042755505,18.54343345474316,18.764332383048085,572980800
2012-04-05,19.044734954833984,19.07418792475576,18.735777313020783,18.84337133949142,641298000
2012-04-09,19.121370315551758,19.22986637946324,18.792879044706442,18.817823380602775,597536800
2012-04-10,18.887256622314453,19.354899309695455,18.813924321741737,19.232578759565307,889725200
2012-04-11,18.819931030273438,19.140608896269786,18.733974897325997,19.120473335464123,696614800
2012-04-12,18.71684455871582,18.974109459894933,18.6486211998779,18.78386572261739,614336800
2012-04-13,18.1896915435791,18.774847406791196,18.137998773696367,18.75711463272225,859644800
2012-04-16,17.435333251953125,18.341465511573247,17.378831701495415,18.334854242715362,1050786800
2012-04-17,18.324037551879883,18.33305321184126,17.188290711158977,17.399572068352448,1025528000
2012-04-18,18.283166885375977,18.64111286852321,18.11396072626481,18.444858120972075,954531200
2012-04-19,17.655033111572266,18.17467031710875,17.56727447260025,18.039125625765035,834719200
2012-04-20,17.22045135498047,17.87082452226593,17.143512466101328,17.77344831468233,1030985200
2012-04-23,17.18198013305664,17.331350874072363,16.728763797090885,17.149222321561187,966529200
2012-04-24,16.838756561279297,17.061457921113142,16.68007006522287,16.908782398776008,1076149200
2012-04-25,18.333053588867188,18.57348777847162,18.212837296598366,18.502559877120994,905777600
2012-04-26,18.263935089111328,18.47401431666367,18.096532994778144,18.461390462710206,536068400
2012-04-27,18.1226749420166,18.218248647411485,18.047540157849337,18.184888938066834,406722400
2012-04-30,17.55104637145996,17.98442890376735,17.52159339223393,17.96639597615948,506144800
2012-05-01,17.49544334411621,17.935135306618253,17.46839476065967,17.578693336885042,610999200
2012-05-02,17.61115264892578,17.653829770517746,17.397166745976467,17.438641672522646,427389200
2012-05-03,17.486127853393555,17.77404795372074,17.440446045991408,17.746999367292258,390549600
2012-05-04,16.988126754760742,17.38213687862544,16.985722365116214,17.343668249379498,529992400
2012-05-07,17.115262985229492,17.21414154310345,16.867315419109545,16.87543063871559,460118400
2012-05-08,17.07618522644043,17.175964184844943,16.792173526081648,17.118260439431918,497252000
2012-05-09,17.10623550415039,17.250497250090238,16.855885301956693,16.941539660283777,480704000
2012-05-10,17.146514892578125,17.307605820420314,17.084003959616687,17.268535283519288,333200000
2012-05-11,17.03200340270996,17.265224346598803,16.961075524342355,16.980610785885965,399546000
2012-05-14,16.77684211730957,17.056044988139426,16.758208903775508,16.90757796956011,352626400
2012-05-15,16.625078201293945,16.927122942542017,16.582401071573543,16.873927807967807,476336000
2012-05-16,16.411985397338867,16.736871672468077,16.260512085068935,16.65151745935518,560896000
2012-05-17,15.932331085205078,16.454672941919792,15.932331085205078,16.388853948399465,717220000
2012-05-18,15.940138816833496,16.331744593399065,15.69369527188674,16.047732857460826,732292400
2012-05-21,16.868816375732422,16.87663144713565,16.050440845569298,16.06396674549023,631106000
2012-05-22,16.739280700683594,17.24749617881495,16.60734261319441,17.117360581225526,694870400
2012-05-23,17.147714614868164,17.21503591712509,16.62687536592401,16.75520524407645,584897600
2012-05-24,16.990236282348633,17.32624261689825,16.86731382986609,17.307307641290596,496230000
2012-05-25,16.8991641998291,17.006157922907708,16.784357013744994,16.968289592445757,328507200
2012-05-29,17.19910430908203,17.251098827773948,16.98992885483224,17.157931147586538,380508800
2012-05-30,17.406482696533203,17.431126890368038,17.027499166788534,17.10684242807793,529429600
2012-05-31,17.363204956054688,17.476508216063714,17.174765315947027,17.453666512543595,491674400
2012-06-01,16.860097885131836,17.21053050438879,16.845973297699743,17.10564099710472,520987600
2012-06-04,16.95928192138672,17.05575609415216,16.48472773511861,16.87543160262587,556995600
2012-06-05,16.915395736694336,17.024793866702318,16.780152824131285,16.868511741014693,388214400
2012-06-06,17.17476463317871,17.246592968052745,16.995640807038345,17.063864162356012,401455600
2012-06-07,17.18258285522461,17.350885369032863,17.145916703938234,17.34998492642773,379766800
2012-06-08,17.4410400390625,17.44885510669445,17.10082698393758,17.1789680298595,347516400
2012-06-11,17.16604995727539,17.686887670129934,17.14981952314867,17.663445671472815,591264800
2012-06-12,17.316022872924805,17.329847314922787,17.03171093644846,17.264931985517652,435380400
2012-06-13,17.195802688598633,17.38574466848598,17.14230581783206,17.266730582963312,293580000
2012-06-14,17.176862716674805,17.236070397271906,17.04853286179571,17.168147207413195,345573200
2012-06-15,17.255008697509766,17.269735183765327,17.1173597890857,17.160938952935812,335255200
2012-06-18,17.60514259338379,17.668557181561603,17.142008564535494,17.159741343653884,440412000
2012-06-19,17.654136657714844,17.731976000701767,17.524602912724042,17.53361857565619,361404400
2012-06-20,17.603940963745117,17.709430769426913,17.4554722842027,17.67817369844952,358943200
2012-06-21,17.36139678955078,17.67846800183164,17.354483769103215,17.59491788193902,326351200
2012-06-22,17.494543075561523,17.497247613168852,17.293781316555805,17.402577561444552,284471600
2012-06-25,17.15402603149414,17.42541548731466,17.142004083550848,17.350279115202323,304382400
2012-06-26,17.191904067993164,17.265836681971827,17.050648507535385,17.170864844684747,276536400
2012-06-27,17.26612663269043,17.333447934344115,17.18858747808566,17.281153264692954,202997200
2012-06-28,17.10232925415039,17.251098030194974,16.998943726486495,17.181072199590112,282836400
2012-06-29,17.551651000976562,17.551651000976562,17.258621900781936,17.37132490698995,421500800
2012-07-02,17.807708740234375,17.83625967071804,17.539625647015743,17.573587258107707,400092000
2012-07-03,18.014774322509766,18.032507094713132,17.8521827139445,17.878629390953453,241712800
2012-07-05,18.331256866455078,18.463495150570466,18.021998920756474,18.049347662357704,484383200
2012-07-06,18.209226608276367,18.286165467409784,18.07999468498176,18.24559259829172,418930400
2012-07-09,18.449970245361328,18.45027039293518,18.156040701997863,18.191804810236043,379405600
2012-07-10,18.279254913330078,18.629685872524387,18.19209659215199,18.572582421591587,511957600
2012-07-11,18.165651321411133,18.262725750971907,17.948960906589335,18.216442049734894,469322000
2012-07-12,17.99945068359375,18.136797833741948,17.812513397173,18.039723408516544,428041600
2012-07-13,18.181882858276367,18.248602277737792,18.032513730714303,18.121174414225905,311427200
2012-07-16,18.240190505981445,18.38174457840965,18.18338718342119,18.186393473987884,301260400
2012-07-17,18.241085052490234,18.378132040311975,18.127178306674328,18.35679268278492,293624800
2012-07-18,18.220653533935547,18.283166074122327,18.139506167149325,18.23057124225234,252700000
2012-07-19,18.462894439697266,18.49384976680833,18.212842616856566,18.371529196249003,436861600
2012-07-20,18.161741256713867,18.466490385937377,18.14370833647588,18.424113424644688,397471200
2012-07-23,18.147619247436523,18.209831632785733,17.66314591426302,17.86420780475681,487975600
2012-07-24,18.060163497924805,18.32343779016644,17.987731648375718,18.25431237822834,565132400
2012-07-25,17.280261993408203,17.455477559152722,17.13089282624915,17.264935205847337,877312800
2012-07-26,17.27755355834961,17.443451671054778,17.14170871882135,17.424216548978723,406632800
2012-07-27,17.586511611938477,17.606648783839155,17.17867690106752,17.28146218834439,403936400
2012-07-30,17.883146286010742,18.015684694894368,17.66645421345447,17.759623538558532,379142400
2012-07-31,18.355897903442383,18.384150293056152,18.114263089534592,18.129589874469364,462327600
2012-08-01,18.2371768951416,18.5253970628322,18.12266985337373,18.510670578647506,384501600
2012-08-02,18.266633987426758,18.353790717480898,18.04002584725929,18.11786676984701,332158400
2012-08-03,18.504362106323242,18.572885610716327,18.379937341483178,18.44214972390321,344920800
2012-08-06,18.710229873657227,18.779955562170905,18.491135102968386,18.552143675984773,302103200
2012-08-07,18.66094970703125,18.783870559525656,18.574693401936784,18.716849378365914,290446800
2012-08-08,18.629392623901367,18.750210839428924,18.546442756372983,18.61526642838826,244706000
2012-08-09,18.735631942749023,18.76581585705408,18.64719508878276,18.648703881508503,221642400
2012-08-10,18.76491355895996,18.766723788188685,18.67436502248165,18.674666458693377,194938800
2012-08-13,19.01543617248535,19.01543617248535,18.811699126071794,18.815925681251326,278832400
2012-08-14,19.06643295288086,19.275302343315857,19.021762387202802,19.071866861545004,340169200
2012-08-15,19.040481567382812,19.13616255748562,18.94751833844235,19.054668409606894,257342400
2012-08-16,19.20679473876953,19.21947117809781,19.030523885078527,19.051954869421035,254534000
2012-08-17,19.56205177307129,19.5644664865606,19.2813485837509,19.317266237935726,442761200
2012-08-20,20.076374053955078,20.076374053955078,19.61607937916281,19.61940001313259,613384800
2012-08-21,19.802003860473633,20.37005300380626,19.629053668824884,20.247508737043393,812719600
2012-08-22,20.18865394592285,20.192577452067734,19.56205034869565,19.75250642841223,565322800
2012-08-23,20.000308990478516,20.2197399943789,19.955636798987545,20.10534578439268,420128800
2012-08-24,20.01811981201172,20.207067111799276,19.78661520211555,19.90614029537882,437340400
2012-08-27,20.394203186035156,20.55085328240619,20.32961040962351,20.524291435441775,427008400
2012-08-28,20.367639541625977,20.40687782429063,20.242981990344017,20.373071840228388,267416800
2012-08-29,20.32749366760254,20.45426287349931,20.30123487325265,20.381220224734637,202806800
2012-08-30,20.037729263305664,20.269536809224483,20.006942487327755,20.24207066566264,302699600
2012-08-31,20.079086303710938,20.180501024584004,19.837921278600163,20.139753952164043,338321200
2012-09-04,20.372764587402344,20.377895448385928,20.05674675127671,20.094777666509422,367892000
2012-09-05,20.229707717895508,20.414428483791976,20.21069144413527,20.390885830721853,336375200
2012-09-06,20.412010192871094,20.47298089836029,20.246908602126595,20.31844246944613,391196400
2012-09-07,20.537883758544922,20.599457362315135,20.396927629740205,20.465743764578527,329666400
2012-09-10,20.003633499145508,20.623897318351347,19.984315790974634,20.538178212259673,487998000
2012-09-11,19.938737869262695,20.225779261971123,19.8152876641794,20.075165949634897,503983200
2012-09-12,20.216421127319336,20.21974176104762,19.80019580906022,20.127682832784384,712233200
2012-09-13,20.61454200744629,20.690603873237308,20.366737265230643,20.445213844601007,598360000
2012-09-14,20.865060806274414,21.03710510164746,20.76273853758337,20.82521964817041,600474000
2012-09-17,21.121618270874023,21.122221143223918,20.96557104974105,21.108638783811625,398031200
2012-09-18,21.18590545654297,21.198581893951626,21.02019940202424,21.124633322471183,373503200
2012-09-19,21.191648483276367,21.248694084247838,21.11528517109401,21.13611167550361,326874800
2012-09-20,21.089019775390625,21.130069902021987,20.935688702772172,21.102903571066268,336568400
2012-09-21,21.1309757232666,21.28128760900236,21.10894186553108,21.201000802927794,571589200
2012-09-24,20.850271224975586,20.980965580348204,20.615144538919296,20.73165204925831,639766400
2012-09-25,20.32961082458496,20.910336503949612,20.313310703090448,20.77390680826036,518789600
2012-09-26,20.077280044555664,20.303955224698775,19.957150468425603,20.184731569101498,576503200
2012-09-27,20.56443214416504,20.590088066265817,19.931490422843144,20.050412617677587,594090000
2012-09-28,20.13522720336914,20.558093729917033,20.124662431325444,20.486861310537883,535110800
2012-10-01,19.902517318725586,20.426498835962054,19.815287813239706,20.257773560271616,543594800
2012-10-02,19.960466384887695,20.112590084564214,19.63871312173515,19.975557535614303,627992400
2012-10-03,20.266530990600586,20.278907608328804,20.000316036469915,20.067624977582117,424281200
2012-10-04,20.126176834106445,20.351041799221637,20.088448949057764,20.26049165118811,370725600
2012-10-05,19.697265625,20.102021757539895,19.657725914391026,20.077876243038208,594006000
2012-10-08,19.262027740478516,19.54544864530952,19.19984968422882,19.52492358399131,637994000
2012-10-09,19.192005157470703,19.332055311270338,18.82075183662287,19.276518514823906,838597200
2012-10-10,19.344730377197266,19.46757609222592,19.226714088643515,19.309415599089068,510356000
2012-10-11,18.95808219909668,19.53458287406058,18.95808219909668,19.513454939973922,546081200
2012-10-12,19.006683349609375,19.177821760341356,18.873575875924335,19.00215535816425,460014800
2012-10-15,19.15910530090332,19.170272947552697,18.82980641294604,19.086364073608316,432502000
2012-10-16,19.612756729125977,19.628150928714156,19.04561346084254,19.177515154005043,549771600
2012-10-17,19.45640754699707,19.703306322258648,19.43799576240223,19.584988603009723,389037600
2012-10-18,19.095117568969727,19.379442830551735,19.015433635212414,19.30489137196452,476624400
2012-10-19,18.406932830810547,19.068849378213887,18.40029156539748,19.04711857747759,744086000
2012-10-22,19.13706398010254,19.177811044465148,18.434700200090656,18.48480467835567,546730800
2012-10-23,18.513181686401367,19.133145583017214,18.463078806718645,19.045613037732767,707145600
2012-10-24,18.617919921875,18.91130116563552,18.4310858968421,18.757065773001916,558527200
2012-10-25,18.397886276245117,18.77397069029657,18.27745524847423,18.713602846337583,656325600
2012-10-26,18.230667114257812,18.532499815620863,17.838285892052305,18.394561339386183,1018432800
2012-10-31,17.968677520751953,18.169093883737506,17.73868172656433,17.955396597935938,510003200
2012-11-01,18.00550079345703,18.20048324244578,17.9339669298759,18.056208158683877,361298000
2012-11-02,17.409677505493164,18.01786906058897,17.34780251783784,17.985874928636832,599373600
2012-11-05,17.645721435546875,17.74079797296872,17.43383432397912,17.61251992591211,529135600
2012-11-06,17.5922908782959,17.8304367208367,17.5089864995914,17.815044133668817,374917200
2012-11-07,16.919164657592773,17.420674707505636,16.850941063732577,17.399450273128917,793648800
2012-11-08,16.30516815185547,17.047429343142273,16.230578980924378,16.998914481410356,1056146000
2012-11-09,16.587451934814453,16.824562568190736,16.18296832760994,16.386120189370978,929913600
2012-11-12,16.459197998046875,16.81304554460597,16.332455363083604,16.80243251480427,515802000
2012-11-13,16.46131706237793,16.691150475880313,16.2630166792079,16.340335999924243,532949200
2012-11-14,16.278778076171875,16.5992722762292,16.257553648602258,16.54014604415096,477170400
2012-11-15,15.937362670898438,16.358219098288263,15.846400604788524,16.298487238985814,789910800
2012-11-16,15.999825477600098,16.07017036402201,15.334884046430664,15.924629108023556,1266893600
2012-11-19,17.153545379638672,17.207212896891676,16.369745718303438,16.394911576900657,823317600
2012-11-20,17.00739860534668,17.34214455637338,16.81546701386356,17.34093168525632,642754000
2012-11-21,17.031354904174805,17.203274948940415,16.87671625039083,17.10867423106679,373002000
2012-11-23,17.32849884033203,17.343660539216785,17.05864229907964,17.197209183119703,272826400
2012-11-26,17.87519073486328,17.88944075716816,17.39551069427032,17.46191417889034,630579600
2012-11-27,17.731163024902344,17.902174607679388,17.58926034789859,17.87579425699221,533330000
2012-11-28,17.67537498474121,17.76209284936675,17.35154484114339,17.503453320388267,520864400
2012-11-29,17.870027542114258,18.018297344509364,17.74540952847425,17.896105072315002,514698800
2012-11-30,17.746322631835938,17.84092495376338,17.667487633449817,17.792107299167487,391319600
2012-12-03,17.773914337158203,18.02861239942596,17.75299271639807,18.000110739441507,364280000
2012-12-04,17.46039581298828,17.64080594235301,17.34760203534604,17.64080594235301,557068400
2012-12-05,16.336700439453125,17.260280124710334,16.33609319410909,17.249971527749963,1044638000
2012-12-06,16.59290885925293,16.776955956938814,15.725421113241675,16.038032534054796,1177212400
2012-12-07,16.168716430664062,16.834263583855986,16.07017268897908,16.779686009790574,787040800
2012-12-10,16.064720153808594,16.328209563683842,15.814873522014166,15.918571589995134,630484400
2012-12-11,16.415536880493164,16.6632606158934,16.293645726520214,16.366416395530223,592345600
2012-12-12,16.343069076538086,16.615958681363914,16.260292622449356,16.60898426554639,487144000
2012-12-13,16.060773849487305,16.30182752021813,15.942824162716677,16.105042833643257,625259600
2012-12-14,15.457385063171387,15.710263025426038,15.329734020577853,15.607777844217079,1009579200
2012-12-17,15.731484413146973,15.766960481895119,15.197834175421544,15.43130615442642,757607200
2012-12-18,16.18842315673828,16.21874330773352,15.77453949336383,15.91856506855173,625685200
2012-12-19,15.958292961120605,16.18236649716486,15.933732720317114,16.114750131700983,449369200
2012-12-20,15.81942081451416,16.076240219448266,15.733005765400316,16.07017586342969,481689600
2012-12-21,15.746642112731934,15.75695070303394,15.47102253536256,15.538638855917151,596268400
2012-12-24,15.77211856842041,15.895828190446892,15.727849579900592,15.777577298404326,175753200
2012-12-26,15.554709434509277,15.750583991130336,15.497706134750063,15.736635169355269,302436400
2012-12-27,15.61717414855957,15.653255841183757,15.301834210723488,15.571085057119411,455120400
2012-12-28,15.451319694519043,15.599591155862818,15.40674789803257,15.472545747501593,354278400
2012-12-31,16.13597297668457,16.233911117202517,15.4334338918905,15.479824193796192,659492400
2013-01-02,16.647184371948242,16.828201746958356,16.422809687293846,16.792422857823325,560518000
2013-01-03,16.437063217163086,16.666593867668798,16.403710063200222,16.612319086808803,352965200
2013-01-04,15.97921085357666,16.33184543583981,15.943734778559689,16.281512094605898,594333600
2013-01-07,15.885220527648926,16.048953318000745,15.621426650765148,15.82760994253196,484156400
2013-01-08,15.927967071533203,16.12748031535668,15.804864705544757,16.046219572535193,458707200
2013-01-09,15.679030418395996,15.918869574650971,15.645372844935823,15.842763137554284,407604400
2013-01-10,15.873394966125488,16.031366199438846,15.631128362849239,16.026211900941227,601146000
2013-01-11,15.776050567626953,15.928261746213455,15.737238716947026,15.797274988807771,350506800
2013-01-14,15.213597297668457,15.387942987075967,15.115356401889152,15.241794513963788,734207600
2013-01-15,14.733621597290039,15.12991792600724,14.65660509056786,15.108996303946086,876772400
2013-01-16,15.345198631286621,15.446775385015584,14.933136550327648,14.99802273388076,690804800
2013-01-17,15.24179458618164,15.486486769041749,15.222087463690393,15.47314519285396,453678400
2013-01-18,15.160538673400879,15.22785057474377,15.051381919224038,15.115662453185436,472922800
2013-01-22,15.305176734924316,15.399474649373618,15.058363080732816,15.298809565113132,461546400
2013-01-23,15.58533763885498,15.615052166266617,15.305170938030782,15.42766766037999,861509600
2013-01-24,13.659647941589355,14.121437645213211,13.652066283336119,13.947697517638176,1460852400
2013-01-25,13.337638854980469,13.833388199712278,13.189671812651996,13.695731371865785,1208026400
2013-01-28,13.639334678649902,13.74181986986576,13.215749517111146,13.275482211433618,785517600
2013-01-29,13.895243644714355,13.953764275812567,13.708769149162576,13.9022180590075,571158000
2013-01-30,13.851580619812012,14.026533632345071,13.780932902456636,13.856734917151844,417155200
2013-01-31,13.810949325561523,13.925866020690917,13.795486434574423,13.856128366145889,319334400
2013-02-01,13.75424575805664,13.931927274314132,13.594454490159729,13.920708624726688,539484400
2013-02-04,13.411619186401367,13.824592000702689,13.401916219465148,13.763040018691237,477117200
2013-02-05,13.882201194763184,13.939811745632694,13.408585693253425,13.464073315483928,573347600
2013-02-06,13.86734676361084,14.144783312075171,13.722713921539802,13.840663601708329,593706400
2013-02-07,14.279681205749512,14.333966092998983,13.849661310854863,14.128107324375241,704580800
2013-02-08,14.485843658447266,14.60265004361274,14.28059245243182,14.45595594781788,633158400
2013-02-11,14.636807441711426,14.789602872684187,14.433084000850098,14.532200449416006,517490400
2013-02-12,14.269920349121094,14.711528818356955,14.265040589543357,14.623999352499974,609053200
2013-02-13,14.242772102355957,14.44497258991324,14.127185688191842,14.248871799690521,475207600
2013-02-14,14.229969024658203,14.383982776879312,14.151589919714368,14.16683835453595,355275200
2013-02-15,14.033866882324219,14.338845323560726,14.026547243373765,14.298891887099966,391745200
2013-02-19,14.028679847717285,14.112244904989478,13.841424799487653,14.062533582473502,435783600
2013-02-20,13.68893814086914,13.95853835686797,13.687411994351146,13.95853835686797,476302400
2013-02-21,13.603842735290527,13.698691805023435,13.505030083952457,13.602012826133594,447182400
2013-02-22,13.748714447021484,13.772807041187964,13.620318608430312,13.701138414327943,330654800
2013-02-25,13.504424095153809,13.880156571980008,13.497409034551257,13.841424707311173,372579200
2013-02-26,13.692595481872559,13.770974574127917,13.347665257393558,13.535531090858704,501499600
2013-02-27,13.558403968811035,13.798421808555174,13.438853137105411,13.676124890987756,587350400
2013-02-28,13.461729049682617,13.659049036340424,13.461729049682617,13.54254803264108,322515200
2013-03-01,13.128387451171875,13.363525561451302,13.113443595347887,13.358035017801965,552448400
2013-03-04,12.810601234436035,13.059157883717734,12.7785782189285,13.046958484595033,582755600
2013-03-05,13.148816108703613,13.272332128320016,12.83194457154926,12.854208059435862,638433600
2013-03-06,12.981693267822266,13.274167752588848,12.944180522883542,13.25159886431655,460250000
2013-03-07,13.131741523742676,13.175353964577543,12.84140236521405,12.94631474529643,468473600
2013-03-08,13.166509628295898,13.279656200324212,13.071661339843507,13.107954143598054,391482000
2013-03-11,13.3540678024292,13.388836080470494,12.965830581946443,13.106425768260996,474236000
2013-03-12,13.066171646118164,13.384874014148755,13.039943753356825,13.284841388192303,465911600
2013-03-13,13.063730239868164,13.251291493417089,12.972542595792387,13.066780903558262,405549200
2013-03-14,13.19029712677002,13.255561459763841,13.127775622245416,13.200360408062815,303875600
2013-03-15,13.530652046203613,13.548035780160099,13.335160369249893,13.355899344652116,643960800
2013-03-18,13.898453712463379,13.95151863985513,13.455625427497237,13.463249642510153,606197200
2013-03-19,13.860943794250488,14.058569143998382,13.67826067022961,14.013735951785414,526775200
2013-03-20,13.787445068359375,13.956708882811682,13.711505843892713,13.950304605387975,308660800
2013-03-21,13.807266235351562,13.967379657570639,13.72705804975201,13.730717868881712,383255600
2013-03-22,14.087235450744629,14.093028942285196,13.818855253362425,13.863686812163131,395105200
2013-03-25,14.138168334960938,14.332440074217235,14.083272675315289,14.172020441241353,501135600
2013-03-26,14.063753128051758,14.207091970665301,14.0451494548476,14.194892573685863,294294000
2013-03-27,13.787445068359375,13.931394722150632,13.74627331741419,13.921026047155891,331237200
2013-03-28,13.500155448913574,13.779515154327868,13.468437827783394,13.718519791722063,442839600
2013-04-01,13.080811500549316,13.531874106495692,13.045129479437003,13.476977624442517,389732000
2013-04-02,13.107645988464355,13.362302273482355,13.004258142759557,13.04085633095498,529519200
2013-04-03,13.174745559692383,13.336078963319078,13.123508893013062,13.155836489301743,363216000
2013-04-04,13.04451847076416,13.2665426462418,12.969189217903118,13.22872613810814,358447600
2013-04-05,12.90666675567627,12.9600378940594,12.799313694703049,12.946313165739532,383695200
2013-04-08,12.998462677001953,13.037804504233309,12.885011561234702,12.95698554846027,300829200
2013-04-09,13.021950721740723,13.068306810328579,12.892944924453165,13.003042467202356,306614000
2013-04-10,13.28758716583252,13.329369703238722,12.992368203721902,13.056108846536505,375928000
2013-04-11,13.246109008789062,13.357730244803628,13.150649939441978,13.227504519344407,328364400
2013-04-12,13.107953071594238,13.240617856212454,13.086299547974576,13.240617856212454,238613200
2013-04-15,12.8045015335083,13.049703755194647,12.795351984167251,13.02256049933909,317520000
2013-04-16,12.99937915802002,13.01066237777659,12.826456384043043,12.85695405973152,305771200
2013-04-17,12.284510612487793,12.82737236038646,12.141476351925277,12.817307450992645,945056000
2013-04-18,11.956660270690918,12.375699767927848,11.88620997747028,12.351301789306252,666299200
2013-04-19,11.91030502319336,12.186920269195719,11.744701043158443,11.832230503567358,609274400
2013-04-22,12.15855598449707,12.266214449460952,11.932873638243214,11.974654540128332,429920400
2013-04-23,12.386069297790527,12.454688867394507,12.162824412958226,12.32080334066731,664238400
2013-04-24,12.365635871887207,12.664209203475894,11.970384351059268,12.002102784559026,969651200
